1 32 32 79 79 32 32 32 32 207 175 32 32 32 32 239 254 32 32 32 32 254 254 32 32 32 32 254 254 32 32 254 32 254 254 32 254 32 32 15 15 32 32 32 32 15 15 32 32 32 32 15 15 32 32 32 32 15 15 32 32 32 32 13 13 32 32 13 32 13 13 32 32 32 207 32 32 254 32 254 254 254 32 15 32 32 15 32 13 13 32 239 254 254 254 15 15 13 13 254 254 15 13 254 254 13 13 254 13
1 64 64 79 64 64 64 64 64 207 79 64 64 64 239 239 207 64 64 64 175 254 254 64 64 64 175 254 254 64 64 64 64 254 254 64 64 64 64 15 64 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 15 13 13 64 64 64 64 13 15 64 64 64 64 13 15 64 64 64 207 64 239 254 64 175 254 64 64 15 64 15 13 64 64 13 64 239 207 254 254 15 15 13 13 239 254 15 13 254 254 13 13 254 13
1 64 64 79 64 64 64 64 64 207 64 64 64 64 239 239 143 64 64 64 239 254 254 64 64 64 64 254 254 64 64 64 64 254 254 64 64 64 64 15 64 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 64 64 13 13 64 64 64 64 13 13 64 64 64 207 64 239 254 64 64 254 64 64 15 64 15 13 64 64 13 64 239 143 254 254 15 15 13 13 239 254 15 13 254 254 13 13 254 13
1 32 32 32 32 32 32 32 32 79 79 32 32 32 32 239 254 32 32 32 32 254 254 32 32 207 32 254 254 32 32 207 32 254 254 32 239 32 32 32 32 32 32 32 32 15 15 32 32 32 32 15 15 32 32 32 32 13 13 32 32 32 32 13 13 32 32 32 32 13 13 32 15 32 79 32 32 254 32 207 254 239 32 15 32 32 13 32 32 13 15 239 254 254 254 15 15 13 13 254 254 15 13 254 254 13 13 254 13
1 64 64 64 64 64 64 64 64 175 64 64 64 64 239 239 239 64 64 64 239 254 254 64 64 64 64 254 254 64 64 64 64 254 254 64 64 64 64 15 15 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 64 64 13 15 64 64 64 64 13 13 64 64 64 175 64 239 254 64 64 254 64 64 15 64 15 13 64 64 13 64 239 239 254 254 15 15 13 13 239 254 15 13 254 254 13 13 254 13
2 64 64 254 239 239 239 64 64 254 254 239 207 64 239 239 254 143 143 64 254 254 254 239 79 64 254 254 254 239 64 64 64 254 254 64 64 64 64 13 15 15 15 64 64 15 15 15 64 64 64 15 15 15 64 64 15 11 13 15 47 64 11 15 13 15 15 64 64 13 13 64 64 64 254 239 254 254 239 254 254 239 64 13 15 15 11 15 11 13 15 254 254 254 254 13 15 11 13 254 254 13 11 254 254 11 13 254 11
2 64 64 254 239 254 254 64 64 254 254 239 143 64 239 254 254 239 79 64 254 254 254 239 239 64 254 254 254 207 64 64 64 254 254 64 64 64 64 13 15 15 15 64 64 15 15 47 47 64 15 15 15 15 15 64 15 15 13 15 15 64 15 15 13 64 47 64 64 13 13 64 64 64 254 254 254 254 239 254 254 207 64 13 15 15 13 15 15 13 47 254 254 254 254 13 15 13 13 254 254 13 13 254 254 13 13 254 13
2 64 64 254 239 239 207 64 239 254 239 207 143 64 239 64 254 239 79 64 254 254 254 239 64 64 254 254 239 239 64 64 64 254 64 64 64 64 64 13 15 15 64 64 15 15 15 64 64 64 15 64 13 15 15 64 13 15 13 15 15 64 15 13 13 64 64 64 64 13 15 64 64 239 254 239 254 254 239 254 254 239 15 13 15 13 13 15 13 13 64 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
2 64 64 254 239 254 239 64 222 254 239 207 143 64 254 254 254 239 79 64 254 254 207 239 64 64 254 254 143 207 64 64 254 254 64 64 64 64 64 15 15 15 15 64 45 13 15 47 47 64 15 15 15 15 15 64 15 15 15 15 15 64 15 13 15 64 64 64 15 15 64 64 64 222 254 254 254 254 239 254 254 207 15 13 15 15 15 15 15 13 64 254 254 254 239 13 15 13 15 254 254 13 13 254 254 13 15 254 13
2 64 64 254 239 254 207 64 239 254 239 207 111 64 254 254 239 239 239 64 254 254 175 239 64 64 254 254 111 175 239 64 254 254 64 64 64 64 64 11 15 15 64 64 15 13 15 15 47 64 15 11 15 15 15 64 13 15 15 64 64 64 13 15 15 64 64 64 13 13 64 64 64 239 254 254 254 254 239 254 254 239 15 11 15 13 11 15 13 13 64 254 254 254 239 11 15 13 15 254 254 11 13 254 254 11 15 254 11
2 64 64 252 239 254 175 64 239 254 239 239 143 64 254 254 239 239 79 64 254 254 207 239 64 64 254 254 143 207 64 64 239 254 64 64 64 64 64 15 15 15 64 64 15 15 15 64 64 64 15 11 15 15 47 64 13 13 15 15 64 64 13 13 15 64 64 64 15 11 15 64 64 239 254 254 254 254 239 254 254 207 15 15 15 13 11 15 13 11 64 254 254 254 239 11 15 11 15 254 254 11 11 254 254 11 15 254 11
2 64 64 254 239 254 111 64 239 254 254 239 239 64 254 254 239 239 239 64 254 254 143 175 64 64 254 254 64 111 64 64 254 254 64 64 64 64 64 13 15 15 64 64 15 13 15 15 15 64 13 11 15 64 15 64 13 13 15 47 64 64 13 13 15 47 15 64 15 11 64 64 64 239 254 254 254 254 239 254 254 111 15 13 15 13 11 15 13 11 15 254 254 254 175 11 15 11 15 254 254 11 11 254 254 11 15 254 11
2 64 64 254 239 254 64 64 239 254 254 239 239 64 254 254 239 175 175 64 254 254 64 111 64 64 254 254 64 64 64 64 239 254 64 64 64 64 64 13 15 15 64 64 15 15 15 15 64 64 15 15 15 47 64 64 13 13 15 15 64 64 11 13 64 15 47 64 15 11 64 64 64 239 254 254 254 254 175 254 254 64 15 13 15 13 13 15 11 11 15 254 254 254 111 13 15 11 15 254 254 13 11 254 254 11 15 254 11
2 64 64 254 254 254 64 64 239 254 254 239 64 64 254 254 239 239 64 64 254 254 111 175 64 64 254 254 64 111 64 64 254 254 64 64 64 64 64 13 15 15 64 64 15 13 13 15 64 64 15 15 15 64 64 64 13 15 15 47 64 64 13 13 15 47 64 64 15 13 64 64 64 254 254 254 254 254 239 254 254 111 15 13 15 13 15 47 13 13 47 254 254 254 175 13 13 13 15 254 254 13 13 254 254 13 13 254 13
2 32 32 237 239 239 32 32 32 254 254 239 239 32 32 254 239 239 143 32 32 254 254 239 32 32 32 254 254 175 32 143 32 254 254 32 32 32 32 15 15 15 15 32 32 13 13 15 15 32 32 13 15 15 32 32 32 13 13 15 32 32 32 13 13 32 32 32 32 13 13 32 32 32 254 239 32 254 239 143 254 175 32 13 15 32 13 15 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
2 32 32 254 239 239 239 32 32 254 254 207 175 32 32 254 254 239 79 32 32 254 254 239 32 32 32 254 254 175 32 79 32 254 254 32 254 32 32 13 15 15 15 32 32 13 13 15 32 32 32 13 15 15 15 32 32 13 13 32 32 32 32 13 11 32 32 32 32 13 13 32 13 32 254 239 32 254 239 79 254 254 32 13 15 32 13 15 32 11 13 254 254 254 254 13 13 13 11 254 254 13 11 254 254 13 11 254 11
2 32 32 254 239 239 239 32 32 254 254 239 143 32 32 254 254 239 239 32 32 254 254 239 32 32 32 254 254 143 32 32 32 254 239 32 32 32 32 13 15 15 15 32 32 13 13 15 32 32 32 13 15 15 15 32 32 13 15 32 32 32 32 13 15 32 32 32 32 13 13 32 32 32 254 239 32 254 239 32 254 143 32 13 15 32 13 15 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
2 32 32 254 254 239 207 32 32 239 254 239 239 32 32 239 254 207 207 32 239 254 254 143 32 32 32 254 254 47 32 32 32 254 254 32 32 32 32 13 13 15 15 32 32 13 15 15 15 32 32 15 13 32 32 32 15 15 13 32 32 32 32 13 13 32 32 32 32 13 15 32 32 32 254 239 239 254 207 32 254 47 32 13 15 15 13 32 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
2 32 32 254 254 239 239 32 32 254 254 239 239 32 32 254 254 239 111 32 32 254 254 239 32 32 32 254 254 143 32 79 32 254 254 32 32 32 32 11 15 15 15 32 32 13 15 15 32 32 32 13 15 15 32 32 32 13 13 15 32 32 32 11 13 32 32 32 32 13 13 32 32 32 254 239 32 254 239 79 254 143 32 11 15 32 13 15 32 11 30 254 254 254 254 11 15 11 13 254 254 11 11 254 254 11 13 254 11
2 64 64 254 254 239 254 64 64 254 254 239 239 64 237 254 254 239 239 126 254 254 254 207 207 64 254 254 254 143 64 64 64 254 254 64 64 64 64 11 13 15 47 64 64 15 13 15 15 64 15 15 13 15 15 15 13 15 13 64 64 64 13 15 15 64 64 64 64 15 13 64 64 64 254 254 254 254 239 254 254 143 64 11 15 13 13 15 13 13 64 254 254 254 254 11 13 13 13 254 254 11 13 254 254 11 13 254 11
2 64 64 239 239 254 64 64 239 254 239 143 64 64 254 254 239 239 64 64 254 254 175 207 64 64 254 254 111 143 64 64 239 254 64 64 64 64 64 11 15 15 64 64 13 13 15 15 64 64 13 11 15 15 64 64 13 15 15 64 64 64 13 13 15 64 64 64 15 13 64 64 64 239 254 254 254 254 239 254 254 143 13 11 15 13 11 15 13 13 64 254 254 254 207 11 15 13 15 254 254 11 13 254 254 11 15 254 11
2 0 0 254 239 239 0 0 239 254 239 239 15 0 239 254 207 239 0 0 254 254 111 175 0 0 254 254 79 111 0 0 254 254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 239 254 239 254 254 239 254 254 111 0 0 0 0 0 0 0 0 0 254 239 254 175 0 0 0 0 254 254 0 0 254 239 0 0 254 0
2 32 32 254 254 239 175 32 32 254 254 239 239 32 32 252 254 207 239 32 207 254 254 143 32 32 32 254 254 47 32 32 32 254 254 32 32 32 32 13 15 15 15 32 32 15 15 15 15 32 32 15 15 32 32 32 32 13 13 32 32 32 32 15 13 32 32 32 32 13 15 32 32 32 254 239 207 254 239 32 254 47 32 13 15 32 13 32 32 13 32 254 254 254 254 13 15 13 13 254 254 13 13 254 254 13 13 254 13
2 64 64 254 239 239 64 64 254 254 254 239 64 64 254 254 239 175 64 64 254 254 79 111 64 64 254 254 64 64 64 64 239 254 64 207 207 64 64 15 64 15 64 64 15 13 15 15 64 64 13 15 15 64 64 64 13 15 15 15 64 64 13 15 15 15 64 64 15 15 64 64 64 254 254 239 254 254 175 254 254 207 15 13 15 13 15 15 13 15 15 254 254 254 207 13 15 13 15 254 254 13 13 254 254 13 15 254 13
3 64 64 254 254 175 64 64 254 254 254 239 64 64 239 239 254 64 64 64 143 254 254 64 64 64 207 254 254 64 64 222 111 254 254 64 64 64 64 13 15 64 64 64 15 15 13 15 64 64 13 15 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 15 15 15 15 64 64 254 254 239 239 254 64 222 254 64 15 13 15 13 15 64 15 15 64 254 254 254 254 13 13 15 15 254 254 13 15 254 254 13 13 254 13
3 64 64 254 239 239 64 64 254 254 254 254 64 64 254 254 254 64 64 64 175 254 239 64 64 64 239 254 254 64 64 158 207 254 64 64 64 64 64 13 15 64 64 64 15 15 15 15 64 64 15 15 13 64 64 64 47 15 15 64 64 64 15 13 15 64 64 15 15 13 64 64 64 254 254 254 254 254 64 239 254 64 15 13 15 15 13 64 15 13 64 254 254 254 254 13 13 13 15 254 254 13 13 254 254 13 13 254 13
3 64 64 254 239 207 64 64 254 254 254 239 64 64 254 254 254 64 64 64 175 254 254 64 64 64 239 254 254 64 64 190 207 254 64 64 64 64 64 13 15 64 64 64 15 13 15 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 15 15 15 64 64 64 254 254 239 254 254 64 239 254 64 15 13 15 15 15 64 15 15 64 254 254 254 254 13 15 15 15 254 254 13 15 254 254 13 15 254 13
3 64 64 254 239 175 64 64 254 254 254 239 64 64 254 254 254 64 64 64 239 254 239 64 64 64 239 254 254 64 64 254 143 254 64 64 64 64 64 13 15 64 64 64 15 15 13 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 15 15 13 64 64 64 254 254 239 254 254 64 254 254 64 15 13 15 15 15 64 15 13 64 254 254 254 239 13 13 13 15 254 254 13 13 254 254 13 13 254 13
3 64 64 254 239 175 64 64 239 254 254 254 64 64 254 239 254 64 64 64 175 254 254 64 64 64 239 254 254 64 64 143 254 254 64 64 64 64 64 13 15 64 64 64 15 15 15 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 15 15 11 64 64 64 239 254 254 254 254 64 254 254 64 15 13 15 15 15 64 15 11 64 254 254 254 254 13 15 11 15 254 254 13 11 254 254 11 15 254 11
3 64 64 254 239 239 64 64 254 254 254 239 64 64 254 239 254 64 64 64 143 254 254 64 64 64 175 239 254 64 64 171 64 254 254 64 64 64 64 13 15 15 64 64 15 13 15 15 64 64 15 15 15 64 64 64 15 15 13 64 64 64 15 15 13 64 64 15 15 13 15 64 64 254 254 239 254 254 64 207 254 64 15 13 15 15 13 64 15 13 64 254 254 254 254 13 15 13 13 254 254 13 13 254 254 13 13 254 13
3 64 64 254 239 207 64 64 254 254 254 239 64 64 254 254 254 64 64 64 175 254 254 64 64 64 207 254 254 64 64 222 143 254 254 64 64 64 64 15 15 64 64 64 15 13 15 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 15 15 13 15 64 64 254 254 239 254 254 64 222 254 64 15 13 15 15 15 64 15 13 64 254 254 254 254 13 15 13 15 254 254 13 13 254 254 13 15 254 13
3 64 64 254 239 239 64 64 239 254 254 254 64 64 254 254 239 64 64 64 207 254 239 64 64 64 239 254 254 64 64 220 239 254 254 64 64 64 64 15 15 64 64 64 15 13 15 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 15 15 13 47 64 64 239 254 254 254 254 64 239 254 64 15 13 15 15 15 64 15 13 64 254 254 254 239 13 15 13 15 254 254 13 13 254 254 13 15 254 13
3 64 64 254 239 207 64 64 254 254 254 239 64 64 254 254 254 64 64 64 207 254 239 64 64 64 207 254 239 64 64 222 239 254 254 64 64 64 64 11 15 64 64 64 15 15 15 15 64 64 13 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 15 15 13 15 64 64 254 254 239 254 254 64 239 254 64 15 11 15 13 15 64 15 13 64 254 254 254 239 11 15 13 15 254 254 11 13 254 254 11 15 254 11
3 32 32 207 254 254 239 32 32 254 254 254 222 32 32 254 254 239 32 32 32 254 254 32 32 32 32 254 254 32 32 32 32 254 254 32 32 32 32 15 13 15 15 32 32 13 15 15 32 32 15 13 15 15 32 32 32 15 15 32 32 32 32 13 13 32 32 32 32 13 13 32 32 32 254 254 32 254 239 32 254 32 32 13 15 15 13 15 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
3 239 32 239 254 254 239 32 79 254 239 254 239 32 32 239 254 239 32 32 32 239 254 239 32 32 32 254 254 32 32 32 32 254 254 32 47 15 32 15 13 15 15 32 15 13 15 15 15 32 32 15 13 15 32 32 32 15 15 15 32 32 32 13 15 32 32 32 32 13 13 32 32 239 254 254 32 254 239 32 254 47 15 13 15 32 13 15 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
3 239 32 254 254 254 254 32 32 254 239 254 239 32 79 239 254 239 32 32 32 239 254 143 32 32 32 254 254 32 32 32 32 254 254 32 62 15 32 15 15 15 15 32 15 13 15 15 15 32 15 15 13 15 32 32 32 15 15 32 32 32 32 15 13 32 32 32 32 13 13 32 32 239 254 254 79 254 239 32 254 62 15 13 15 15 13 15 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
3 32 32 79 254 239 239 32 32 254 254 254 239 32 32 239 254 239 32 32 32 239 239 32 32 32 32 254 254 32 32 90 32 254 254 32 254 32 32 32 13 15 15 32 32 15 15 13 15 32 15 15 15 15 32 32 32 15 15 32 32 32 32 15 13 32 32 15 32 13 13 32 13 32 254 254 32 254 239 90 254 254 32 13 13 15 15 15 15 13 13 254 254 254 254 15 13 13 13 254 254 13 13 254 254 13 13 254 13
3 32 32 207 254 254 239 32 32 254 254 254 32 32 47 239 254 239 32 32 32 254 254 32 32 32 32 254 254 32 32 143 32 254 254 32 32 32 32 15 13 15 15 32 32 15 15 15 32 32 15 15 13 15 32 32 32 15 13 32 32 32 32 13 13 32 32 32 32 13 13 32 32 32 254 254 79 254 239 143 254 222 32 13 15 15 13 15 32 13 32 254 254 254 254 15 13 13 13 254 254 13 13 254 254 13 13 254 13
3 64 64 254 175 239 64 64 254 254 254 239 64 64 254 239 254 64 64 64 239 239 239 64 64 64 239 254 254 64 64 235 239 254 254 64 64 64 64 13 15 64 64 64 13 15 13 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 13 64 64 30 15 13 15 64 64 254 254 239 254 254 64 239 254 64 13 13 15 15 15 64 15 13 64 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
3 64 64 254 254 143 64 64 239 254 254 254 64 64 239 239 254 64 64 64 64 239 254 64 64 64 64 239 254 64 64 188 64 254 254 64 64 64 64 13 15 47 64 64 15 15 13 15 64 64 15 15 13 15 64 64 64 15 13 64 64 64 64 15 15 64 64 15 64 15 11 64 64 239 254 254 239 254 64 188 254 64 15 13 15 15 13 15 15 11 64 254 254 254 254 13 13 15 11 254 254 13 11 254 254 13 11 254 11
3 64 64 254 239 239 64 64 254 254 254 239 64 64 254 239 254 64 64 64 79 239 254 64 64 64 143 239 254 64 64 254 64 254 254 64 64 64 64 15 15 15 64 64 15 13 13 15 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 13 64 64 15 64 13 13 64 64 254 254 239 254 254 64 254 254 64 15 13 15 15 15 64 15 13 64 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
3 239 32 239 254 239 254 32 79 254 239 254 239 32 32 239 254 239 32 32 32 239 254 32 32 32 32 254 254 32 32 239 32 254 254 32 32 32 32 15 13 15 15 32 32 13 15 15 15 32 32 15 15 15 32 32 32 15 13 32 32 32 32 15 13 32 32 32 32 15 13 32 32 239 254 254 32 254 32 239 254 32 32 13 15 32 13 32 32 13 32 254 254 254 254 13 13 13 13 254 254 13 13 254 254 13 13 254 13
3 32 32 175 254 239 239 32 32 254 254 254 239 32 32 239 254 239 32 32 32 239 239 32 32 32 32 254 254 32 32 105 32 254 254 32 32 32 32 15 13 15 15 32 32 15 15 15 15 32 32 15 15 15 32 32 32 15 15 32 32 32 32 15 13 32 32 15 32 15 13 32 32 32 254 254 32 254 239 105 254 190 32 13 15 32 15 15 15 13 15 254 254 254 254 15 13 15 13 254 254 13 13 254 254 15 13 254 13
4 64 239 239 254 64 64 64 239 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 239 254 254 64 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 64 15 15 15 64 64 239 254 64 254 254 64 254 254 64 15 15 64 15 15 64 15 13 64 254 254 254 254 15 15 13 15 254 254 15 13 254 254 13 15 254 13
4 64 64 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 79 254 254 254 64 64 64 239 254 254 64 64 64 239 254 239 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 15 15 13 64 64 64 15 13 13 64 64 64 15 13 13 64 64 64 15 15 15 64 64 254 254 64 254 254 64 239 254 64 15 15 64 15 13 64 15 13 64 254 254 254 254 15 13 13 13 254 254 13 13 254 254 13 13 254 13
4 64 64 239 254 64 64 64 239 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 239 254 254 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 15 15 13 64 64 64 15 13 15 64 64 64 15 15 15 64 64 64 15 15 15 64 64 239 254 64 254 254 64 254 254 64 15 15 64 15 13 64 15 15 64 254 254 254 254 15 13 13 15 254 254 13 13 254 254 13 13 254 13
4 64 239 239 239 64 64 64 239 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 239 254 254 64 64 64 239 254 239 64 64 64 15 15 15 64 64 64 15 15 15 64 64 64 13 15 13 64 64 64 15 15 15 64 64 64 15 13 15 64 64 15 15 13 15 64 64 239 254 64 254 254 64 239 254 64 15 15 64 13 13 64 15 13 64 254 254 254 254 13 13 13 15 254 254 13 13 254 254 13 13 254 13
4 64 239 239 239 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 239 254 254 64 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 13 15 64 64 64 13 15 15 64 64 64 15 15 13 64 64 64 15 15 15 64 64 254 254 64 254 254 64 254 254 64 15 15 64 13 13 64 15 13 64 254 254 254 254 13 15 13 13 254 254 13 13 254 254 13 13 254 13
4 64 239 239 239 64 64 64 239 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 239 254 254 64 64 64 239 254 239 64 64 64 15 15 15 64 64 64 15 15 15 64 64 64 15 15 13 64 64 64 15 15 13 64 64 64 15 13 15 64 64 64 15 15 15 64 64 239 254 64 254 254 64 239 254 64 15 15 64 15 13 64 15 13 64 254 254 254 254 15 13 13 13 254 254 13 13 254 254 13 13 254 13
4 64 64 239 239 64 64 64 239 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 175 239 254 254 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 13 15 15 64 64 64 13 15 15 64 64 64 15 13 13 64 64 64 15 13 15 64 64 239 254 64 254 254 64 254 254 64 15 15 64 13 15 64 15 13 64 254 254 254 254 13 15 13 13 254 254 13 13 254 254 13 13 254 13
4 64 64 239 254 64 64 64 239 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 254 254 254 64 64 64 239 254 254 64 64 64 64 15 15 64 64 64 15 15 15 64 64 64 13 15 13 64 64 64 15 15 15 64 64 64 15 15 13 64 64 64 15 15 13 64 64 239 254 64 254 254 64 254 254 64 15 15 64 13 13 64 15 13 64 254 254 254 254 13 13 15 13 254 254 13 13 254 254 13 13 254 13
