1 0.00247238 4.68609e-007 8.26551e-012 3.21163e-011 5.07387e-022 2.11721e-014 1.27926e-022 0.00247238 4.68609e-007 8.26551e-012 3.21163e-011 5.07387e-022 2.11721e-014 1.27926e-022 0 0 208 0 0 0 0 220 220 220 0 0 0 227 227 226 0 0 0 234 247 229 0 0 0 247 247 247 0 0 0 245 247 241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 220 0 234 247 0 247 247 0 0 0 0 0 0 0 0 0 0 227 226 247 247 0 0 0 0 227 247 0 0 247 247 0 0 247 0
1 0.00251486 4.74406e-007 6.68671e-012 2.28973e-011 2.76179e-022 1.577e-014 -6.32271e-023 0.00251486 4.74406e-007 6.68671e-012 2.28973e-011 2.76179e-022 1.577e-014 -6.32271e-023 0 0 217 0 0 0 0 231 231 227 0 0 0 233 231 232 0 0 0 233 247 245 0 0 0 245 247 247 0 0 0 86 251 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 231 231 0 234 247 0 245 251 0 0 0 0 0 0 0 0 0 0 233 232 251 247 0 0 0 0 233 251 0 0 251 247 0 0 251 0
1 0.00254286 4.80801e-007 3.96167e-012 1.48607e-011 1.12421e-022 1.02802e-014 -1.90577e-023 0.00254286 4.80801e-007 3.96167e-012 1.48607e-011 1.12421e-022 1.02802e-014 -1.90577e-023 0 0 218 0 0 0 0 233 233 231 0 0 0 233 232 232 0 0 0 245 247 243 0 0 0 247 247 245 0 0 0 0 247 247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 233 233 0 247 247 0 247 247 0 0 0 0 0 0 0 0 0 0 233 232 247 247 0 0 0 0 233 247 0 0 247 247 0 0 247 0
1 0.00257816 4.96609e-007 2.86019e-012 7.03435e-012 3.10088e-023 4.93941e-015 -5.83222e-024 0.00257816 4.96609e-007 2.86019e-012 7.03435e-012 3.10088e-023 4.93941e-015 -5.83222e-024 0 0 215 0 0 0 0 227 231 231 0 0 0 231 231 236 0 0 0 234 247 239 0 0 0 245 247 245 0 0 0 0 247 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 227 231 0 234 247 0 245 247 0 0 0 0 0 0 0 0 0 0 231 236 247 245 0 0 0 0 236 247 0 0 247 245 0 0 247 0
1 0.00255554 4.96758e-007 4.30525e-012 1.67727e-011 1.38773e-022 1.07639e-014 3.2506e-023 0.00255554 4.96758e-007 4.30525e-012 1.67727e-011 1.38773e-022 1.07639e-014 3.2506e-023 0 0 198 0 0 0 0 217 218 222 0 0 0 224 227 233 0 0 0 229 245 239 0 0 0 238 247 247 0 0 0 0 245 247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 217 222 0 229 245 0 238 247 0 0 0 0 0 0 0 0 0 0 227 233 247 247 0 0 0 0 233 247 0 0 247 247 0 0 247 0
1 0.00253368 4.88749e-007 2.98056e-012 1.1618e-011 4.41395e-023 3.49973e-015 5.22086e-023 0.00253368 4.88749e-007 2.98056e-012 1.1618e-011 4.41395e-023 3.49973e-015 5.22086e-023 0 0 175 0 0 0 0 206 203 203 0 0 0 217 220 218 0 0 0 220 234 231 0 0 0 184 245 247 0 0 0 0 239 229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 206 203 0 220 234 0 217 247 0 0 0 0 0 0 0 0 0 0 220 218 245 247 0 0 0 0 220 247 0 0 245 247 0 0 247 0
1 0.00248467 4.75169e-007 2.60221e-012 1.65473e-011 1.07872e-022 1.13691e-014 -1.24058e-023 0.00248467 4.75169e-007 2.60221e-012 1.65473e-011 1.07872e-022 1.13691e-014 -1.24058e-023 0 0 194 198 0 0 0 0 218 215 0 0 0 203 232 231 0 0 0 199 245 241 0 0 0 0 247 247 0 0 0 0 245 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 218 0 203 245 0 0 247 0 0 0 0 0 0 0 0 0 0 232 231 247 247 0 0 0 0 232 247 0 0 247 247 0 0 247 0
1 0.00249686 4.63241e-007 4.03581e-012 1.07719e-011 4.02037e-023 3.19944e-015 5.85498e-023 0.00249686 4.63241e-007 4.03581e-012 1.07719e-011 4.02037e-023 3.19944e-015 5.85498e-023 0 0 191 192 0 0 0 0 213 213 0 0 0 215 230 234 0 0 0 211 245 247 0 0 0 194 247 247 0 0 0 0 245 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 206 213 0 215 247 0 194 247 0 0 0 0 0 0 0 0 0 0 230 234 247 247 0 0 0 0 234 247 0 0 247 247 0 0 247 0
1 0.00243099 4.39537e-007 5.53533e-012 2.5206e-011 2.89359e-022 1.54853e-014 7.01194e-023 0.00243099 4.39537e-007 5.53533e-012 2.5206e-011 2.89359e-022 1.54853e-014 7.01194e-023 0 0 204 208 0 0 0 0 225 220 0 0 0 211 233 236 0 0 0 205 247 247 0 0 0 198 247 247 0 0 0 0 245 247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225 0 215 247 0 198 247 0 0 0 0 0 0 0 0 0 0 233 236 247 247 0 0 0 0 236 247 0 0 247 247 0 0 247 0
1 0.00380579 9.24058e-007 2.80708e-011 7.30509e-011 -3.16549e-021 -6.76956e-014 9.60495e-022 0.00380579 9.24058e-007 2.80708e-011 7.30509e-011 -3.16549e-021 -6.76956e-014 9.60495e-022 0 0 201 198 0 0 0 0 217 217 0 0 0 0 220 225 0 0 0 0 239 241 0 0 0 0 245 247 0 0 0 0 245 245 0 247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 217 0 0 241 0 0 247 247 0 0 0 0 0 0 0 0 0 220 225 245 251 0 0 0 0 225 251 0 0 245 251 0 0 251 0
1 0.00379951 6.27288e-007 1.41335e-010 2.70426e-010 1.7721e-020 2.67959e-014 4.98102e-020 0.00379951 6.27288e-007 1.41335e-010 2.70426e-010 1.7721e-020 2.67959e-014 4.98102e-020 0 0 199 205 0 0 0 0 231 215 0 0 0 0 236 225 215 0 0 0 241 234 225 0 0 0 245 247 220 0 251 0 247 247 0 251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 231 0 0 241 222 251 247 251 0 0 0 0 0 0 0 0 0 236 225 251 251 0 0 0 0 236 251 0 0 251 251 0 0 251 0
1 0.00390157 9.06604e-007 2.3625e-010 4.83301e-010 8.1088e-020 1.1931e-013 1.41756e-019 0.00390157 9.06604e-007 2.3625e-010 4.83301e-010 8.1088e-020 1.1931e-013 1.41756e-019 0 0 178 182 0 0 0 0 220 205 0 0 0 0 236 225 0 0 0 0 239 233 227 0 0 0 245 247 0 0 0 0 241 247 0 238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 0 0 239 227 0 247 238 0 0 0 0 0 0 0 0 0 236 225 245 251 0 0 0 0 236 251 0 0 245 251 0 0 251 0
1 0.0036969 5.9598e-007 1.86711e-010 3.26974e-010 2.59655e-020 8.23336e-014 7.6503e-020 0.0036969 5.9598e-007 1.86711e-010 3.26974e-010 2.59655e-020 8.23336e-014 7.6503e-020 0 0 192 201 0 0 0 0 229 215 0 0 0 0 234 226 217 0 0 0 245 233 220 0 0 0 243 247 0 0 0 0 241 245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 229 0 0 245 217 0 247 0 0 0 0 0 0 0 0 0 0 234 226 245 251 0 0 0 0 234 251 0 0 245 251 0 0 251 0
1 0.00376188 8.04903e-007 1.14055e-010 1.75856e-010 -2.3981e-020 -1.54278e-013 6.72259e-021 0.00376188 8.04903e-007 1.14055e-010 1.75856e-010 -2.3981e-020 -1.54278e-013 6.72259e-021 0 0 195 194 0 0 0 0 220 218 0 0 0 0 224 229 0 0 0 0 245 245 0 0 0 0 247 247 0 0 245 0 248 241 0 251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 0 0 245 0 245 248 251 0 0 0 0 0 0 0 0 0 224 229 248 251 0 0 0 0 229 251 0 0 248 251 0 0 251 0
1 0.00247737 4.50195e-007 4.23057e-012 1.02405e-011 3.865e-023 3.06432e-015 5.52207e-023 0.00247737 4.50195e-007 4.23057e-012 1.02405e-011 3.865e-023 3.06432e-015 5.52207e-023 0 0 198 199 0 0 0 0 222 220 0 0 0 204 233 234 0 0 0 199 247 247 0 0 0 78 247 247 0 0 0 0 248 248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 222 0 204 247 0 78 248 0 0 0 0 0 0 0 0 0 0 233 234 248 247 0 0 0 0 234 248 0 0 248 247 0 0 248 0
1 0.00249787 4.70477e-007 3.56493e-012 1.13218e-011 4.03296e-023 3.2122e-015 5.95582e-023 0.00249787 4.70477e-007 3.56493e-012 1.13218e-011 4.03296e-023 3.2122e-015 5.95582e-023 0 0 199 203 0 0 0 0 222 220 0 0 0 212 231 234 0 0 0 213 247 247 0 0 0 0 247 247 0 0 0 0 247 247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 222 0 217 247 0 0 247 0 0 0 0 0 0 0 0 0 0 231 234 247 247 0 0 0 0 234 247 0 0 247 247 0 0 247 0
1 0.00422161 1.2011e-006 4.97974e-011 1.07664e-010 -5.23173e-021 -8.5433e-014 5.89705e-021 0.00422161 1.2011e-006 4.97974e-011 1.07664e-010 -5.23173e-021 -8.5433e-014 5.89705e-021 0 0 0 0 0 0 0 0 220 212 0 0 0 0 225 220 0 0 0 0 239 241 0 0 78 0 247 247 0 0 243 0 245 241 0 251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 0 0 241 0 243 247 251 0 0 0 0 0 0 0 0 0 225 220 247 251 0 0 0 0 225 251 0 0 247 251 0 0 251 0
