3 0.00393077 8.73905e-007 8.19184e-010 1.22407e-009 -6.28829e-019 6.66105e-013 1.05216e-018 0.00393077 8.73905e-007 8.19184e-010 1.22407e-009 -6.28829e-019 6.66105e-013 1.05216e-018
3 0.0024212 3.76669e-007 1.20248e-011 2.08932e-011 -3.24979e-022 -1.15326e-014 -6.37191e-023 0.0024212 3.76669e-007 1.20248e-011 2.08932e-011 -3.24979e-022 -1.15326e-014 -6.37191e-023
3 0.00235497 3.47524e-007 1.39503e-011 3.85637e-011 -8.94409e-022 -2.08927e-014 9.22686e-024 0.00235497 3.47524e-007 1.39503e-011 3.85637e-011 -8.94409e-022 -2.08927e-014 9.22686e-024
3 0.00239521 3.67458e-007 1.62143e-011 2.65275e-011 -5.48784e-022 -1.17346e-014 3.89611e-023 0.00239521 3.67458e-007 1.62143e-011 2.65275e-011 -5.48784e-022 -1.17346e-014 3.89611e-023
3 0.00400572 1.29225e-006 2.30741e-009 2.11255e-009 -1.63035e-018 2.2162e-012 4.36993e-018 0.00400572 1.29225e-006 2.30741e-009 2.11255e-009 -1.63035e-018 2.2162e-012 4.36993e-018
3 0.00388235 9.62023e-007 1.017e-009 1.58061e-009 -9.7145e-019 1.07802e-012 1.75279e-018 0.00388235 9.62023e-007 1.017e-009 1.58061e-009 -9.7145e-019 1.07802e-012 1.75279e-018
4 0.00217303 2.35856e-007 2.60673e-011 2.79313e-011 -5.05375e-022 -7.78037e-015 -5.59126e-022 0.00217303 2.35856e-007 2.60673e-011 2.79313e-011 -5.05375e-022 -7.78037e-015 -5.59126e-022
4 0.00211983 2.40714e-007 1.22074e-011 2.38059e-011 -1.78094e-022 -4.89876e-015 -3.64659e-022 0.00211983 2.40714e-007 1.22074e-011 2.38059e-011 -1.78094e-022 -4.89876e-015 -3.64659e-022
4 0.0021244 2.28379e-007 9.09085e-012 1.41544e-011 -5.09485e-023 -2.9037e-015 -1.52263e-022 0.0021244 2.28379e-007 9.09085e-012 1.41544e-011 -5.09485e-023 -2.9037e-015 -1.52263e-022
4 0.00213823 2.45208e-007 1.41937e-011 2.70278e-011 2.27423e-022 5.46722e-015 -4.78036e-022 0.00213823 2.45208e-007 1.41937e-011 2.70278e-011 2.27423e-022 5.46722e-015 -4.78036e-022
4 0.00216836 2.5119e-007 1.86607e-011 2.61964e-011 -2.49821e-022 -5.88448e-015 -5.22549e-022 0.00216836 2.5119e-007 1.86607e-011 2.61964e-011 -2.49821e-022 -5.88448e-015 -5.22549e-022
4 0.0021776 2.77932e-007 1.14582e-011 2.30283e-011 -1.92239e-024 1.6196e-015 -3.74064e-022 0.0021776 2.77932e-007 1.14582e-011 2.30283e-011 -1.92239e-024 1.6196e-015 -3.74064e-022
4 0.00220456 2.63499e-007 1.05484e-011 1.78681e-011 -6.16681e-023 -1.26025e-015 -2.37431e-022 0.00220456 2.63499e-007 1.05484e-011 1.78681e-011 -6.16681e-023 -1.26025e-015 -2.37431e-022
4 0.00220656 2.66603e-007 1.57907e-011 2.6491e-011 1.01866e-023 3.2142e-016 -5.41715e-022 0.00220656 2.66603e-007 1.57907e-011 2.6491e-011 1.01866e-023 3.2142e-016 -5.41715e-022
4 0.00220249 2.79088e-007 1.39007e-011 2.19442e-011 8.69354e-023 2.50915e-015 -3.73273e-022 0.00220249 2.79088e-007 1.39007e-011 2.19442e-011 8.69354e-023 2.50915e-015 -3.73273e-022
4 0.00278248 1.77493e-007 1.72137e-010 4.22661e-010 -1.02774e-019 -1.47751e-013 4.93431e-020 0.00278248 1.77493e-007 1.72137e-010 4.22661e-010 -1.02774e-019 -1.47751e-013 4.93431e-020
4 0.00267076 1.65537e-007 1.53168e-010 3.54142e-010 -7.29867e-020 -1.21265e-013 3.8418e-020 0.00267076 1.65537e-007 1.53168e-010 3.54142e-010 -7.29867e-020 -1.21265e-013 3.8418e-020
4 0.00280331 6.75559e-008 1.69828e-010 6.16091e-010 -1.77796e-019 -1.49247e-013 9.00144e-020 0.00280331 6.75559e-008 1.69828e-010 6.16091e-010 -1.77796e-019 -1.49247e-013 9.00144e-020
4 0.00328031 1.60569e-007 3.75493e-010 8.70123e-010 -4.97307e-019 -3.40476e-013 7.35447e-021 0.00328031 1.60569e-007 3.75493e-010 8.70123e-010 -4.97307e-019 -3.40476e-013 7.35447e-021
4 0.00247075 9.80432e-008 6.8712e-011 1.88089e-010 -1.95495e-020 -5.56496e-014 -8.66231e-021 0.00247075 9.80432e-008 6.8712e-011 1.88089e-010 -1.95495e-020 -5.56496e-014 -8.66231e-021
4 0.00224933 2.79732e-007 1.95168e-011 2.50204e-011 4.28051e-023 8.17698e-016 -5.51239e-022 0.00224933 2.79732e-007 1.95168e-011 2.50204e-011 4.28051e-023 8.17698e-016 -5.51239e-022
4 0.00227888 2.85374e-007 2.35501e-011 2.96437e-011 9.07302e-023 3.50419e-016 -7.77965e-022 0.00227888 2.85374e-007 2.35501e-011 2.96437e-011 9.07302e-023 3.50419e-016 -7.77965e-022
4 0.00222048 2.8338e-007 1.65634e-011 2.56408e-011 7.09663e-023 1.12032e-015 -5.23625e-022 0.00222048 2.8338e-007 1.65634e-011 2.56408e-011 7.09663e-023 1.12032e-015 -5.23625e-022
4 0.00259366 6.22321e-008 1.33308e-010 1.82317e-010 -2.83505e-020 -4.47205e-014 -2.025e-021 0.00259366 6.22321e-008 1.33308e-010 1.82317e-010 -2.83505e-020 -4.47205e-014 -2.025e-021
4 0.00300609 1.97355e-007 1.72093e-010 5.36701e-010 -1.62969e-019 -2.34455e-013 6.78707e-021 0.00300609 1.97355e-007 1.72093e-010 5.36701e-010 -1.62969e-019 -2.34455e-013 6.78707e-021
5 0.0021996 3.43071e-007 9.00683e-012 2.16662e-011 2.3404e-022 7.73098e-015 -1.91914e-022 0.0021996 3.43071e-007 9.00683e-012 2.16662e-011 2.3404e-022 7.73098e-015 -1.91914e-022
5 0.00217329 3.33262e-007 1.56518e-011 3.83242e-011 7.35881e-022 1.61497e-014 -5.82663e-022 0.00217329 3.33262e-007 1.56518e-011 3.83242e-011 7.35881e-022 1.61497e-014 -5.82663e-022
5 0.00220053 3.33455e-007 1.69326e-011 4.00739e-011 8.02032e-022 1.58554e-014 -6.68169e-022 0.00220053 3.33455e-007 1.69326e-011 4.00739e-011 8.02032e-022 1.58554e-014 -6.68169e-022
5 0.00220538 3.3826e-007 1.46582e-011 2.95214e-011 3.91665e-022 1.10642e-014 -4.73e-022 0.00220538 3.3826e-007 1.46582e-011 2.95214e-011 3.91665e-022 1.10642e-014 -4.73e-022
5 0.00216651 3.20837e-007 1.89991e-011 4.77033e-011 1.25789e-021 2.2013e-014 -6.92911e-022 0.00216651 3.20837e-007 1.89991e-011 4.77033e-011 1.25789e-021 2.2013e-014 -6.92911e-022
5 0.00212034 3.18984e-007 2.20985e-011 6.09022e-011 1.43583e-021 2.3709e-014 -1.7118e-021 0.00212034 3.18984e-007 2.20985e-011 6.09022e-011 1.43583e-021 2.3709e-014 -1.7118e-021
5 0.00222239 3.55734e-007 1.56988e-011 4.11255e-011 8.67549e-022 1.69225e-014 -5.82499e-022 0.00222239 3.55734e-007 1.56988e-011 4.11255e-011 8.67549e-022 1.69225e-014 -5.82499e-022
5 0.00214958 3.30911e-007 3.59865e-011 1.10419e-010 3.82524e-021 4.59405e-014 -5.8151e-021 0.00214958 3.30911e-007 3.59865e-011 1.10419e-010 3.82524e-021 4.59405e-014 -5.8151e-021
5 0.00307817 6.60578e-007 4.5697e-010 1.77721e-009 1.00236e-018 1.17731e-012 -1.24914e-018 0.00307817 6.60578e-007 4.5697e-010 1.77721e-009 1.00236e-018 1.17731e-012 -1.24914e-018
5 0.00322196 1.05323e-006 2.32171e-010 1.93117e-009 3.96921e-019 1.83996e-012 -1.23068e-018 0.00322196 1.05323e-006 2.32171e-010 1.93117e-009 3.96921e-019 1.83996e-012 -1.23068e-018
5 0.00322196 1.05323e-006 2.32171e-010 1.93117e-009 3.96921e-019 1.83996e-012 -1.23068e-018 0.00322196 1.05323e-006 2.32171e-010 1.93117e-009 3.96921e-019 1.83996e-012 -1.23068e-018
5 0.00288276 1.08573e-006 1.90992e-010 1.13449e-009 -1.55365e-019 1.1288e-012 -5.04721e-019 0.00288276 1.08573e-006 1.90992e-010 1.13449e-009 -1.55365e-019 1.1288e-012 -5.04721e-019
5 0.00301087 6.59493e-007 4.4576e-010 1.96301e-009 1.33721e-018 1.27432e-012 -1.25846e-018 0.00301087 6.59493e-007 4.4576e-010 1.96301e-009 1.33721e-018 1.27432e-012 -1.25846e-018
5 0.00264771 5.15403e-007 4.01494e-010 1.59072e-009 1.09396e-018 1.03032e-012 -6.47533e-019 0.00264771 5.15403e-007 4.01494e-010 1.59072e-009 1.09396e-018 1.03032e-012 -6.47533e-019
5 0.00217796 3.35541e-007 1.56912e-011 4.30287e-011 7.59013e-022 1.37924e-014 -8.20953e-022 0.00217796 3.35541e-007 1.56912e-011 4.30287e-011 7.59013e-022 1.37924e-014 -8.20953e-022
5 0.00213296 3.14324e-007 1.85614e-011 3.94384e-011 7.96579e-022 1.35098e-014 -7.09968e-022 0.00213296 3.14324e-007 1.85614e-011 3.94384e-011 7.96579e-022 1.35098e-014 -7.09968e-022
5 0.0021825 3.35188e-007 2.07395e-011 5.51977e-011 1.08532e-021 1.7672e-014 -1.51985e-021 0.0021825 3.35188e-007 2.07395e-011 5.51977e-011 1.08532e-021 1.7672e-014 -1.51985e-021
5 0.00311388 5.47403e-007 4.55565e-010 1.28363e-009 6.59496e-019 7.07446e-013 -7.2706e-019 0.00311388 5.47403e-007 4.55565e-010 1.28363e-009 6.59496e-019 7.07446e-013 -7.2706e-019
5 0.00308328 8.22295e-007 3.79321e-010 1.9376e-009 4.64751e-019 1.43586e-012 -1.59477e-018 0.00308328 8.22295e-007 3.79321e-010 1.9376e-009 4.64751e-019 1.43586e-012 -1.59477e-018
6 0.00416782 6.06455e-007 5.75842e-010 5.3158e-010 -1.91401e-019 -2.67938e-013 2.23303e-019 0.00416782 6.06455e-007 5.75842e-010 5.3158e-010 -1.91401e-019 -2.67938e-013 2.23303e-019
6 0.00419204 6.26056e-007 7.63232e-010 7.29184e-010 -3.19041e-019 -2.55931e-013 4.40601e-019 0.00419204 6.26056e-007 7.63232e-010 7.29184e-010 -3.19041e-019 -2.55931e-013 4.40601e-019
6 0.00432894 7.32396e-007 8.0571e-010 6.62442e-010 -1.74448e-019 -1.09768e-013 4.51428e-019 0.00432894 7.32396e-007 8.0571e-010 6.62442e-010 -1.74448e-019 -1.09768e-013 4.51428e-019
6 0.00429586 7.53953e-007 8.83466e-010 7.72758e-010 -6.0469e-020 6.5303e-014 6.3563e-019 0.00429586 7.53953e-007 8.83466e-010 7.72758e-010 -6.0469e-020 6.5303e-014 6.3563e-019
6 0.0043547 7.84316e-007 9.07484e-010 7.25815e-010 1.56675e-020 1.14717e-013 5.8885e-019 0.0043547 7.84316e-007 9.07484e-010 7.25815e-010 1.56675e-020 1.14717e-013 5.8885e-019
6 0.0044228 8.46116e-007 8.26048e-010 6.69192e-010 -2.59162e-020 4.93759e-014 4.96865e-019 0.0044228 8.46116e-007 8.26048e-010 6.69192e-010 -2.59162e-020 4.93759e-014 4.96865e-019
6 0.00409731 6.30142e-007 7.34094e-010 9.43891e-010 -2.16684e-019 -3.06968e-013 7.55234e-019 0.00409731 6.30142e-007 7.34094e-010 9.43891e-010 -2.16684e-019 -3.06968e-013 7.55234e-019
6 0.00397796 5.38937e-007 7.70941e-010 8.72831e-010 -4.32177e-019 -4.48771e-013 5.70843e-019 0.00397796 5.38937e-007 7.70941e-010 8.72831e-010 -4.32177e-019 -4.48771e-013 5.70843e-019
6 0.00429475 7.88636e-007 7.04976e-010 8.19677e-010 -3.1664e-019 -4.25976e-013 5.36639e-019 0.00429475 7.88636e-007 7.04976e-010 8.19677e-010 -3.1664e-019 -4.25976e-013 5.36639e-019
6 0.00441068 9.91643e-007 6.82541e-010 7.12912e-010 1.81257e-020 7.52004e-014 4.96969e-019 0.00441068 9.91643e-007 6.82541e-010 7.12912e-010 1.81257e-020 7.52004e-014 4.96969e-019
6 0.004499 8.22973e-007 6.00788e-010 3.35652e-010 -4.65088e-020 -1.66947e-013 1.43373e-019 0.004499 8.22973e-007 6.00788e-010 3.35652e-010 -4.65088e-020 -1.66947e-013 1.43373e-019
6 0.00446743 8.67584e-007 5.09415e-010 2.78195e-010 -4.37894e-020 -1.37281e-013 9.51331e-020 0.00446743 8.67584e-007 5.09415e-010 2.78195e-010 -4.37894e-020 -1.37281e-013 9.51331e-020
6 0.00381619 4.83737e-007 4.83624e-010 5.5427e-010 -2.14353e-019 -3.10169e-013 1.908e-019 0.00381619 4.83737e-007 4.83624e-010 5.5427e-010 -2.14353e-019 -3.10169e-013 1.908e-019
6 0.00394364 5.0114e-007 6.74007e-010 7.14586e-010 -8.81779e-020 -1.49291e-013 4.88021e-019 0.00394364 5.0114e-007 6.74007e-010 7.14586e-010 -8.81779e-020 -1.49291e-013 4.88021e-019
6 0.00477543 1.31073e-006 3.45657e-010 2.00758e-010 4.32512e-021 -2.56707e-014 5.2708e-020 0.00477543 1.31073e-006 3.45657e-010 2.00758e-010 4.32512e-021 -2.56707e-014 5.2708e-020
6 0.00433315 9.01219e-007 7.23259e-010 6.33546e-010 -1.34148e-019 -7.15619e-014 4.07338e-019 0.00433315 9.01219e-007 7.23259e-010 6.33546e-010 -1.34148e-019 -7.15619e-014 4.07338e-019
6 0.0045685 1.09563e-006 6.5705e-010 6.0689e-010 4.62302e-020 9.04543e-014 3.80436e-019 0.0045685 1.09563e-006 6.5705e-010 6.0689e-010 4.62302e-020 9.04543e-014 3.80436e-019
6 0.0038934 5.10069e-007 4.6422e-010 4.66817e-010 -1.51851e-019 -2.55663e-013 1.55452e-019 0.0038934 5.10069e-007 4.6422e-010 4.66817e-010 -1.51851e-019 -2.55663e-013 1.55452e-019
6 0.00430823 7.07635e-007 5.03311e-010 3.88869e-010 -6.06507e-020 -1.48743e-013 1.60992e-019 0.00430823 7.07635e-007 5.03311e-010 3.88869e-010 -6.06507e-020 -1.48743e-013 1.60992e-019
7 0.0021943 2.39534e-007 1.0603e-010 1.51669e-011 5.39055e-022 -6.76194e-015 2.81683e-022 0.0021943 2.39534e-007 1.0603e-010 1.51669e-011 5.39055e-022 -6.76194e-015 2.81683e-022
7 0.00181628 3.0534e-007 5.83553e-011 4.71801e-012 2.90882e-023 -1.3934e-015 7.26803e-023 0.00181628 3.0534e-007 5.83553e-011 4.71801e-012 2.90882e-023 -1.3934e-015 7.26803e-023
7 0.00197521 3.0176e-007 7.47271e-011 2.40342e-011 3.88124e-023 -8.89183e-015 -1.01781e-021 0.00197521 3.0176e-007 7.47271e-011 2.40342e-011 3.88124e-023 -8.89183e-015 -1.01781e-021
7 0.00209957 2.03177e-007 1.17127e-010 9.74772e-012 1.16453e-022 -2.76248e-015 3.08096e-022 0.00209957 2.03177e-007 1.17127e-010 9.74772e-012 1.16453e-022 -2.76248e-015 3.08096e-022
7 0.00207888 2.03033e-007 1.02e-010 1.57156e-011 4.56356e-022 -5.91403e-015 4.33186e-022 0.00207888 2.03033e-007 1.02e-010 1.57156e-011 4.56356e-022 -5.91403e-015 4.33186e-022
7 0.00185941 2.87808e-007 5.77156e-011 7.28406e-012 6.18617e-023 -3.41149e-015 -1.35936e-022 0.00185941 2.87808e-007 5.77156e-011 7.28406e-012 6.18617e-023 -3.41149e-015 -1.35936e-022
7 0.00195294 2.53351e-007 1.09021e-010 1.75593e-011 1.60432e-022 -6.77076e-015 -7.5134e-022 0.00195294 2.53351e-007 1.09021e-010 1.75593e-011 1.60432e-022 -6.77076e-015 -7.5134e-022
7 0.00196398 2.52198e-007 1.05806e-010 1.0078e-011 -1.71449e-022 -2.06861e-015 -2.80902e-022 0.00196398 2.52198e-007 1.05806e-010 1.0078e-011 -1.71449e-022 -2.06861e-015 -2.80902e-022
7 0.00195122 2.59472e-007 8.79025e-011 1.30749e-011 1.77391e-022 -5.74494e-015 -4.06215e-022 0.00195122 2.59472e-007 8.79025e-011 1.30749e-011 1.77391e-022 -5.74494e-015 -4.06215e-022
7 0.00248637 5.5983e-007 7.78684e-010 5.1679e-011 4.39617e-023 -2.93753e-014 -1.03669e-020 0.00248637 5.5983e-007 7.78684e-010 5.1679e-011 4.39617e-023 -2.93753e-014 -1.03669e-020
7 0.00237709 4.23912e-007 6.71027e-010 6.53739e-011 -2.78585e-021 -2.45234e-014 -1.34059e-020 0.00237709 4.23912e-007 6.71027e-010 6.53739e-011 -2.78585e-021 -2.45234e-014 -1.34059e-020
